icao24,origin_country,velocity,on_ground
abdc91,United States,150.08,0
406d8f,United Kingdom,73.05,0
aa6c69,United States,48.46,0
acfc56,United States,193.51,0
c05d7b,Canada,198.58,0
a45586,United States,148.51,0
781738,China,187.05,0
781739,China,230.03,0
aa7f8d,United States,217.53,0
406d8e,United Kingdom,182.78,0
781737,China,220.7,0
0d09a3,Mexico,158.79,0
a44258,United States,237.74,0
abe373,United States,261.27,0
4aab15,Sweden,25.54,0
c001e5,Canada,223.8,0
abe377,United States,77.29,0
c001e4,Canada,212.75,0
a885f4,United States,222.09,0
406d91,United Kingdom,226.78,0
a4556d,United States,145.87,0
a4423b,United States,205.87,0
406d90,United Kingdom,246.46,0
406d95,United Kingdom,72.55,0
aa600a,United States,203.99,0
ad2f9c,United States,223.35,0
407fc2,United Kingdom,261.94,0
ab5800,United States,49.78,0
a81e38,United States,36.01,1
407fc1,United Kingdom,200.37,0
407fc7,United Kingdom,224.85,0
a0baa1,United States,0.32,1
a68212,United States,65.58,0
c027e5,Canada,68.54,0
a68e4c,United States,216.72,0
a87eac,United States,27.96,0
c04a15,Canada,187.09,0
a55b50,United States,255.62,0
407fac,United Kingdom,223.6,0
4caee6,Ireland,229.59,0
a55b3c,United States,239.52,0
aa7f84,United States,27.28,0
4caee4,Ireland,220.6,0
a214a0,United States,41.67,0
aa6c50,United States,172.45,0
aa9990,United States,93.73,0
a347b5,United States,93.39,0
76bd49,Singapore,258.86,0
a347b1,United States,204.35,0
a55b54,United States,73.69,0
a5d86c,United States,43.29,0
ad237f,United States,215.99,0
ad237c,United States,134.79,0
a26412,United States,64.38,0
a83839,United States,0.0,1
a8d5a4,United States,234.92,0
abd063,United States,130.23,0
abdc9b,United States,236.74,0
a00a3e,United States,57.06,0
a1442f,United States,250.69,0
a0e7f4,United States,243.57,0
a6cb01,United States,259.67,0
a94521,United States,66.51,0
a071c8,United States,219.19,0
a00a50,United States,0.0,1
a071c2,United States,249.16,0
ad2384,United States,11.32,1
71ba10,Republic of Korea,226.09,0
06432b,Nigeria,226.43,0
a07dd2,United States,84.27,0
a03765,United States,193.27,0
a4f2bc,United States,131.42,0
a27737,United States,194.69,0
a07dcd,United States,283.23,0
a79b2d,United States,41.67,0
71ba09,Republic of Korea,140.84,0
a39711,United States,128.1,0
71ba02,Republic of Korea,95.44,0
ac5e01,United States,258.17,0
71ba06,Republic of Korea,240.62,0
a6cb0d,United States,196.07,0
c00dce,Canada,202.22,0
4caecc,Ireland,217.81,0
a01112,United States,259.28,0
a44291,United States,255.15,0
a62bdc,United States,237.86,0
4caed8,Ireland,0.0,1
a25d10,United States,57.93,0
a3d425,United States,0.0,1
a214de,United States,193.11,0
ac0f26,United States,200.7,0
a1e1b1,United States,235.62,0
abb9b2,United States,217.19,0
39bdab,France,225.88,0
39bdac,France,72.99,0
a51425,United States,134.58,0
aacf1f,United States,72.94,0
ac519a,United States,44.88,0
aa3852,United States,64.36,0
a2b433,United States,66.59,0
a214e5,United States,265.12,0
7802bf,China,74.54,0
ac76a7,United States,241.88,0
aa7ec3,United States,212.38,0
aa7ec2,United States,212.89,0
a36a19,United States,174.82,0
aa1e38,United States,233.03,0
a214ed,United States,80.26,0
a24a3d,United States,43.47,0
a52768,United States,0.06,0
a1f4d9,United States,91.14,0
a4f414,United States,6.17,1
add47f,United States,66.27,0
a38439,United States,0.0,1
a2644a,United States,196.48,0
86e474,Japan,224.46,0
a49d22,United States,196.27,0
a4da13,United States,165.89,0
aae960,United States,224.03,0
ac76b6,United States,170.82,0
a44db3,United States,231.27,0
4ca2c3,Ireland,227.79,0
4caefc,Ireland,207.9,0
a1f4c0,United States,166.25,0
a56dcf,United States,205.29,0
a24a0a,United States,223.47,0
4caefa,Ireland,244.9,0
4caefb,Ireland,245.89,0
ac6fc1,United States,113.09,0
a992fe,United States,143.05,0
4ca2c1,Ireland,230.62,0
ac2952,United States,248.78,0
a5fa07,United States,41.37,0
4ca2ad,Ireland,250.79,0
ac76b0,United States,112.15,0
a49d16,United States,237.12,0
a9327a,United States,102.73,0
39bdb2,France,217.04,0
347255,Spain,202.67,0
a837a7,United States,203.49,0
347258,Spain,232.41,0
347257,Spain,214.46,0
a24a31,United States,223.48,0
4ca2ca,Ireland,239.32,0
39bdb8,France,140.17,0
ad493b,United States,69.79,0
a37d28,United States,51.74,0
abef2f,United States,200.28,0
a1577f,United States,31.93,0
717ca2,Saudi Arabia,161.15,0
717ca1,Saudi Arabia,193.03,0
a1a74e,United States,28.83,0
ab56e3,United States,57.11,0
ad3616,United States,109.33,0
ab4fed,United States,50.82,0
39bda9,France,233.72,0
a694b2,United States,56.59,0
a837a3,United States,213.91,0
a15795,United States,253.64,0
4ca2bf,Ireland,243.62,0
e48757,Brazil,210.19,0
acd9e5,United States,58.3,0
ac63a2,United States,60.21,0
a37d8d,United States,237.89,0
a24a82,United States,234.61,0
ac6fdf,United States,268.05,0
a37d8a,United States,271.51,0
3c8209,Germany,15.43,1
c1e5fa,Canada,2.83,1
ad1c11,United States,245.98,0
a52709,United States,176.93,0
405a4a,United Kingdom,164.15,0
406d7a,United Kingdom,251.25,0
aad63f,United States,75.2,0
ab43c6,United States,238.86,0
acbfd4,United States,42.82,0
86dd4c,Japan,292.56,0
a9dbd1,United States,46.41,0
7504cd,Malaysia,184.05,0
a2b45b,United States,225.42,0
a441ac,United States,234.07,0
407463,United Kingdom,201.47,0
a5b28e,United States,44.03,0
acd9d5,United States,183.2,0
a09939,United States,125.71,0
406d77,United Kingdom,90.56,0
a79b93,United States,148.16,0
a93270,United States,65.39,0
a49d5d,United States,255.04,0
405a49,United Kingdom,220.24,0
a2fad8,United States,113.78,0
ab9345,United States,166.47,0
a12a9e,United States,196.19,0
aa3804,United States,54.58,0
86e430,Japan,228.68,0
a441b8,United States,51.98,0
aa739e,United States,5.4,1
aac337,United States,230.3,0
aac338,United States,226.66,0
a24a65,United States,39.88,0
0acaaa,Colombia,200.63,0
adcca5,United States,192.92,0
508191,Ukraine,168.0,0
47a50d,Norway,221.16,0
adcca0,United States,222.59,0
a9a879,United States,81.05,0
a12a82,United States,233.0,0
ad83b2,United States,236.22,0
a8d5db,United States,250.3,0
0acac1,Colombia,217.08,0
ad83b7,United States,170.65,0
a3845c,United States,117.6,0
a52736,United States,232.36,0
a37d84,United States,69.48,0
a64709,United States,36.83,0
a1e1d8,United States,171.91,0
347219,Spain,218.49,0
a1e1ca,United States,63.5,0
348546,Spain,210.01,0
7504aa,Malaysia,128.78,0
a44ddc,United States,238.65,0
a39781,United States,208.66,0
ad2f79,United States,178.07,0
a5d7a2,United States,44.62,0
a81288,United States,31.06,0
ad2f71,United States,252.98,0
a9dbc5,United States,44.18,0
a3711a,United States,203.35,0
a992cb,United States,63.35,0
ac1675,United States,234.88,0
ad3656,United States,58.46,0
a12a7c,United States,275.71,0
a8bbdb,United States,186.66,0
a12a7d,United States,138.43,0
abef79,United States,275.57,0
c1e5f7,Canada,5.4,1
347206,Spain,250.56,0
a46909,United States,50.93,0
4caf26,Ireland,193.34,0
acad53,United States,218.81,0
4caf27,Ireland,250.05,0
4ba959,Turkey,240.25,0
ac01ae,United States,206.91,0
aa1d9c,United States,0.06,1
4ba956,Turkey,227.12,0
c1e5ba,Canada,7.72,1
a09961,United States,227.8,0
a6cad3,United States,255.74,0
a19f29,United States,206.99,0
a8bd56,United States,51.35,0
acad4a,United States,187.79,0
abf4cb,United States,67.0,0
ab579f,United States,131.26,0
a7b779,United States,3.6,1
008df8,South Africa,245.55,0
4caf0b,Ireland,130.86,0
a4e14b,United States,41.8,0
c05bd6,Canada,171.08,0
ab4489,United States,212.6,0
a73a47,United States,67.3,0
c00e6c,Canada,269.31,0
abe1c2,United States,181.16,0
a023a5,United States,220.88,0
a88774,United States,233.88,0
c05bd5,Canada,128.32,0
4b3302,Switzerland,35.53,0
ae0751,United States,131.07,0
4b3306,Switzerland,67.19,0
7816a1,China,234.82,0
c05bcf,Canada,129.93,0
ade72b,United States,44.25,0
c1e5bf,Canada,0.45,1
4caf1e,Ireland,146.8,0
c05bcb,Canada,188.26,0
abdad5,United States,186.58,0
e80868,Chile,61.48,0
a6e4e8,United States,0.0,1
aa6ade,United States,249.02,0
4caf1d,Ireland,236.92,0
ac01d3,United States,255.09,0
347303,Spain,90.57,0
a8d76b,United States,233.83,0
8a0a13,Indonesia,196.94,0
a441f5,United States,259.06,0
a87473,United States,62.61,0
ad7d80,United States,41.49,0
a50192,United States,175.05,0
a4e181,United States,65.46,0
a944b9,United States,193.53,0
c0025a,Canada,85.19,0
acb469,United States,151.86,0
a09947,United States,1.8,1
a49150,United States,74.54,0
503eaa,Lithuania,26.95,0
ad7125,United States,47.62,0
add436,United States,59.62,0
4ba947,Turkey,229.96,0
a2b47f,United States,197.25,0
adba0a,United States,226.33,0
a56f01,United States,93.63,0
a58927,United States,0.0,1
a9dd0a,United States,50.94,0
a441d6,United States,236.11,0
ad21bc,United States,219.73,0
a92ab9,United States,134.08,0
a0e981,United States,252.97,0
a32f46,United States,47.85,0
a73a10,United States,193.95,0
adcd6d,United States,5.92,1
a1e302,United States,214.44,0
a22976,United States,42.38,0
a4a4cb,United States,252.95,0
a06010,United States,234.75,0
a44f1c,United States,8.23,1
503ee9,Lithuania,6.43,1
c0151f,Canada,25.23,0
717cd3,Saudi Arabia,183.32,0
76bcc7,Singapore,206.02,0
a8d71c,United States,185.13,0
a8bd16,United States,205.9,0
503ef3,Lithuania,6.17,1
c00204,Canada,69.25,0
ad7d9f,United States,245.48,0
a01cec,United States,66.97,0
a19326,United States,179.54,0
c05ba9,Canada,254.4,0
a61a2c,United States,72.02,0
a5012d,United States,201.98,0
a143bc,United States,62.61,0
717caa,Saudi Arabia,181.67,0
a5b1a8,United States,217.36,0
a44f0d,United States,198.77,0
a023e9,United States,72.77,0
a06c5e,United States,45.12,0
a396a9,United States,152.26,0
8990f4,Taiwan,287.64,0
a21655,United States,62.97,0
a2d9d6,United States,53.03,0
a4f464,United States,76.81,0
ac01fd,United States,84.49,0
ad846f,United States,6.69,1
a88737,United States,216.23,0
503ee4,Lithuania,1.29,1
7816e3,China,246.04,0
a143c6,United States,222.37,0
a9a7a8,United States,121.07,0
4d23c3,Malta,200.62,0
4d23c4,Malta,204.86,0
aa0a0a,United States,246.68,0
717cc7,Saudi Arabia,201.82,0
c05bc6,Canada,239.29,0
7816de,China,242.56,0
c05bc8,Canada,237.42,0
a023b9,United States,275.34,0
4ba979,Turkey,155.38,0
a5b1b5,United States,166.56,0
8990c0,Taiwan,204.39,0
a7fdbe,United States,44.42,0
c0153b,Canada,260.4,0
ac0f03,United States,204.27,0
a5c4e2,United States,267.5,0
aa6aa1,United States,258.63,0
a036da,United States,61.27,0
7803ae,China,189.63,0
a4f465,United States,93.14,0
a8741c,United States,135.65,0
a49197,United States,46.37,0
a10970,United States,249.56,0
aae924,United States,37.68,0
a32f17,United States,0.0,1
a276a5,United States,205.17,0
a7fdae,United States,53.61,0
a1096f,United States,75.17,0
8990d6,Taiwan,209.72,0
a4ed8a,United States,54.57,0
a32f12,United States,272.64,0
a704d2,United States,138.69,0
a0d62d,United States,86.07,0
a21633,United States,231.36,0
a3c15d,United States,249.43,0
a6caa1,United States,312.68,0
a143a3,United States,140.97,0
a73a1c,United States,204.2,0
a5c4de,United States,275.34,0
a3719c,United States,57.15,0
a8d717,United States,207.6,0
a86d36,United States,132.74,0
a6e4c2,United States,55.92,0
a93da5,United States,62.99,0
c05099,Canada,144.67,0
780450,China,244.37,0
c05095,Canada,155.22,0
aa9963,United States,198.47,0
ac27a6,United States,211.95,0
aa36c8,United States,45.84,0
a32f82,United States,167.91,0
a3d3b3,United States,142.81,0
a4ffd2,United States,75.95,0
a4eca6,United States,235.16,0
a56f61,United States,76.62,0
ab3d14,United States,59.16,0
4d23f8,Malta,239.44,0
a4b964,United States,48.49,0
4d23ea,Malta,238.82,0
ab3d17,United States,178.27,0
a1d021,United States,72.99,0
781796,China,192.53,0
a406cf,United States,191.14,0
781795,China,298.72,0
514005,Georgia,0.0,1
514004,Georgia,74.59,1
aa7f2b,United States,238.71,0
0d08e3,Mexico,215.45,0
a62cb8,United States,66.09,0
0d08e6,Mexico,220.42,0
a3e6f0,United States,143.3,0
a6f91c,United States,16.15,0
78178b,China,152.69,0
4d23fa,Malta,223.89,0
a9819b,United States,0.0,1
4d23fb,Malta,100.69,0
4d23fc,Malta,203.04,0
a263e3,United States,148.76,0
49d353,Czech Republic,153.1,0
a2167c,United States,64.95,0
ac771a,United States,56.63,0
aa7f28,United States,105.7,0
aa7f27,United States,216.72,0
aa7f25,United States,269.89,0
aa7f23,United States,208.86,0
a2b3a2,United States,234.47,0
a07367,United States,48.98,0
a1933c,United States,208.95,0
0d08f4,Mexico,230.29,0
c00e25,Canada,117.62,0
4caf82,Ireland,228.61,0
a0d65a,United States,53.52,0
a7ff0e,United States,198.94,0
a5d965,United States,5.4,1
400b00,United Kingdom,233.06,0
0d08eb,Mexico,199.93,0
4ca337,Ireland,191.3,0
a8aa87,United States,223.95,0
c00e17,Canada,237.03,0
a21679,United States,331.23,0
a0cf8d,United States,3.34,1
440822,Austria,0.0,1
a1dc31,United States,233.64,0
a20347,United States,189.35,0
a97a8e,United States,55.56,0
a75fbf,United States,263.62,0
c00e15,Canada,241.69,0
ab3d40,United States,222.65,0
a81f1a,United States,2.06,1
a4ece1,United States,49.65,0
ab3d46,United States,38.64,0
a1dc2a,United States,259.08,0
c01505,Canada,243.53,0
aba71a,United States,111.85,0
aa7f08,United States,225.43,0
a97a66,United States,227.78,0
aa7f05,United States,224.51,0
c05056,Canada,199.19,0
aa7f03,United States,221.6,0
a9946d,United States,218.02,0
ac0dbb,United States,63.49,0
c05057,Canada,58.13,0
a0b078,United States,71.05,0
a44f9c,United States,232.83,0
a32389,United States,81.45,0
a539c9,United States,8.23,1
ac27cf,United States,219.17,0
a5fa9f,United States,39.07,0
a56f0a,United States,70.09,0
a85a5f,United States,52.99,0
acad02,United States,221.15,0
ac27f0,United States,250.1,0
c05044,Canada,0.0,1
4b8e03,Turkey,75.69,0
ab9de9,United States,208.08,0
abedc8,United States,231.26,0
c0636e,Canada,54.06,0
aa1188,United States,39.63,0
a4433d,United States,29.12,0
ac0dd9,United States,194.77,0
acc728,United States,82.07,0
39b22e,France,272.82,0
a8aa77,United States,239.25,0
a32362,United States,56.63,0
a4566a,United States,48.53,0
ad34b9,United States,52.99,0
ab3129,United States,128.39,0
a06072,United States,167.56,0
a99460,United States,188.78,0
ad34b4,United States,249.48,0
a56f35,United States,4.89,1
aba765,United States,248.03,0
c1e666,Canada,3.6,1
ad6a14,United States,39.64,0
a5d927,United States,221.4,0
a68f17,United States,47.16,0
a944ea,United States,56.18,0
a32367,United States,258.26,0
acb428,United States,55.7,0
a32f9d,United States,147.44,0
ab3132,United States,32.23,0
aa0a92,United States,50.45,0
a8c44b,United States,151.02,0
acc757,United States,202.39,0
a7417e,United States,146.24,0
aa115f,United States,46.95,0
a44334,United States,112.86,0
e485b2,Brazil,233.27,0
aba75f,United States,123.22,0
a9f777,United States,253.32,0
a383e4,United States,42.8,0
aa0a6e,United States,252.87,0
ad34aa,United States,48.8,0
a9f771,United States,44.74,0
0081ef,South Africa,4.89,1
ac5d61,United States,223.43,0
a4564e,United States,66.93,0
a31093,United States,47.56,0
a8d6de,United States,252.2,0
a25e14,United States,42.81,0
c05e8e,Canada,0.06,1
abd135,United States,146.0,0
aab13d,United States,48.24,0
a8cffd,United States,240.73,0
a67040,United States,63.45,0
abdd6d,United States,198.96,0
a25e0f,United States,51.61,0
ac046e,United States,218.46,0
a5c694,United States,231.01,0
ab8d9e,United States,69.65,0
a5ac8a,United States,61.43,0
a82673,United States,209.98,0
a6c013,United States,262.9,0
a9a97f,United States,7.46,1
a20eb0,United States,41.16,0
a098ef,United States,110.84,0
ad1d87,United States,58.77,0
adcdd9,United States,48.38,0
c0523f,Canada,192.6,0
c1e888,Canada,5.92,1
a67050,United States,225.8,0
71c224,Republic of Korea,8.75,1
a2a0ee,United States,252.09,0
c05e96,Canada,10.8,1
71c226,Republic of Korea,213.98,0
aab169,United States,222.72,0
abf78f,United States,0.0,1
a0ceb3,United States,133.43,0
ac047d,United States,207.62,0
a9efbb,United States,75.78,0
aab173,United States,69.77,0
ad246c,United States,66.37,0
a3239c,United States,53.62,0
a8c3a2,United States,216.57,0
c1e857,Canada,8.23,1
a8c3a8,United States,197.34,0
ab8180,United States,225.53,0
a8d6d9,United States,36.54,0
71c259,Republic of Korea,276.8,0
a2a0f0,United States,47.43,0
008126,South Africa,251.38,0
a93326,United States,52.88,0
a14502,United States,142.53,0
a8e9fd,United States,170.85,0
aab187,United States,222.36,0
a3e822,United States,71.2,0
a79046,United States,260.81,0
a14507,United States,46.27,0
a9464b,United States,202.93,0
34250a,Spain,219.25,0
0a80dd,Bahamas,126.34,0
a7ff92,United States,210.91,0
a860b7,United States,271.09,0
a43c7a,United States,164.64,0
a32396,United States,0.0,1
503e44,Lithuania,216.37,0
780531,China,268.1,0
a5bf76,United States,239.01,0
4cadbd,Ireland,208.5,0
aa7468,United States,324.26,0
4cadbf,Ireland,50.42,0
a6e645,United States,50.54,0
a5bf72,United States,74.99,0
aae9a3,United States,252.53,0
4cadba,Ireland,67.1,0
4cadbc,Ireland,113.94,0
c0653d,Canada,208.37,0
aa24dd,United States,41.48,0
a9a91a,United States,174.48,0
4cadc7,Ireland,223.78,0
040261,Ethiopia,149.53,0
0d0997,Mexico,238.16,0
a38527,United States,138.28,0
c05218,Canada,213.06,0
4cadc1,Ireland,96.37,0
a646f9,United States,2.57,1
4cadc2,Ireland,242.58,0
74482b,Jordan,268.19,0
4cadc3,Ireland,104.71,0
a81f56,United States,85.4,0
c05219,Canada,67.39,0
abd17b,United States,71.18,0
a75fdc,United States,83.59,0
4cade0,Ireland,222.3,0
a9a947,United States,238.43,0
a6833b,United States,272.75,0
aba917,United States,88.18,0
a7ec01,United States,31.09,0
aca1da,United States,175.38,0
a513f2,United States,120.09,0
a7ec02,United States,33.97,0
a20ef5,United States,51.91,0
a75fdf,United States,265.48,0
a085fe,United States,67.56,0
c1e846,Canada,12.86,1
a71980,United States,0.77,0
34608f,Spain,132.7,0
c1e847,Canada,9.77,1
a2c836,United States,134.76,0
c06539,Canada,268.18,0
4cadd5,Ireland,199.81,0
a40820,United States,242.5,0
a15865,United States,219.2,0
0b4080,Guatemala,63.31,0
ac791d,United States,220.37,0
c82952,New Zealand,197.34,0
503e61,Lithuania,183.56,0
a25e37,United States,56.48,0
0c605d,Trinidad and Tobago,225.31,0
a5635d,United States,45.72,0
0c605f,Trinidad and Tobago,214.16,0
a5ac61,United States,61.79,0
71c211,Republic of Korea,191.41,0
aa7439,United States,146.9,0
ab2c04,United States,131.13,0
a9ca8d,United States,70.26,0
ad7f04,United States,230.87,0
aa5a0e,United States,192.45,0
4cada3,Ireland,210.51,0
44a838,Belgium,223.74,0
4cada6,Ireland,16.98,1
a5c672,United States,130.18,0
a620b7,United States,144.87,0
a9a929,United States,237.92,0
4cadc0,Ireland,235.2,0
abd19e,United States,72.57,0
a25e24,United States,53.57,0
a6d326,United States,41.18,0
a55055,United States,201.39,0
744829,Jordan,255.77,0
744828,Jordan,265.13,0
04024a,Ethiopia,204.51,0
744827,Jordan,126.32,0
744826,Jordan,274.95,0
744825,Jordan,279.24,0
71c208,Republic of Korea,254.75,0
744824,Jordan,254.71,0
744822,Jordan,250.17,0
744821,Jordan,273.17,0
c05e72,Canada,230.98,0
a5504c,United States,112.0,0
aa7426,United States,252.38,0
4cadb7,Ireland,255.58,0
a6cc45,United States,240.02,0
ac0fb6,United States,234.95,0
4bca64,Turkey,204.39,0
aa86cc,United States,222.61,0
3c7a47,Germany,183.51,0
a3c219,United States,36.38,0
4cadfe,Ireland,223.15,0
4cadff,Ireland,216.85,0
3c7a44,Germany,255.63,0
a838ab,United States,70.85,0
a335f4,United States,0.0,1
4bd159,Turkey,226.18,0
40753d,United Kingdom,234.13,0
4408c9,Austria,5.14,1
4cadfa,Ireland,245.69,0
4cadfb,Ireland,217.52,0
4cadfc,Ireland,242.42,0
a4ee2e,United States,228.04,0
a36b50,United States,242.45,0
a1f5ff,United States,337.61,0
ab9413,United States,196.03,0
